序号,数据库,问题,Gold SQL,预测 SQL,正确执行结果,实际执行结果,耗时(s),结果匹配(修正),SQL精确匹配,结果匹配(原始),失败原因,错误信息
758,world_1,What is the language that is used by the largest number of Asian nations?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Continent  =  ""Asia"" GROUP BY T2.Language ORDER BY COUNT (*) DESC LIMIT 1","SELECT cl.Language, COUNT(DISTINCT c.Code) AS nation_count
FROM countrylanguage cl
JOIN country c ON cl.CountryCode = c.Code
WHERE c.Continent = 'Asia'
GROUP BY cl.Language
ORDER BY nation_count DESC
LIMIT 1",Arabic,"Language	nation_count
Arabic	15",34.74,False,False,False,多余的 DISTINCT,
759,world_1,Which languages are spoken by only one country in republic governments?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.GovernmentForm  =  ""Republic"" GROUP BY T2.Language HAVING COUNT(*)  =  1","SELECT cl.Language
FROM countrylanguage cl
JOIN country c ON cl.CountryCode = c.Code
WHERE c.GovernmentForm LIKE '%Republic%'
GROUP BY cl.Language
HAVING COUNT(DISTINCT c.Code) = 1
LIMIT 100","Language
Abhyasi
Acholi
Adja
Aizo
Ambo
... (258 rows total)","Language
Abhyasi
Acholi
Adja
Aizo
Ambo
... (100 rows total)",36.25,False,False,True,多余的 LIMIT,
760,world_1,What languages are only used by a single country with a republic government?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.GovernmentForm  =  ""Republic"" GROUP BY T2.Language HAVING COUNT(*)  =  1","SELECT cl.Language
FROM countrylanguage cl
JOIN country c ON cl.CountryCode = c.Code
WHERE c.GovernmentForm LIKE '%Republic%'
GROUP BY cl.Language
HAVING COUNT(DISTINCT c.Code) = 1
LIMIT 100","Language
Abhyasi
Acholi
Adja
Aizo
Ambo
... (258 rows total)","Language
Abhyasi
Acholi
Adja
Aizo
Ambo
... (100 rows total)",36.71,False,False,True,多余的 LIMIT,
761,world_1,Find the city with the largest population that uses English.,"SELECT T1.Name ,  T1.Population FROM city AS T1 JOIN countrylanguage AS T2 ON T1.CountryCode  =  T2.CountryCode WHERE T2.Language  =  ""English"" ORDER BY T1.Population DESC LIMIT 1","SELECT c.Name, c.Population
FROM city c
JOIN countrylanguage cl ON c.CountryCode = cl.CountryCode
WHERE cl.Language = 'English' AND cl.IsOfficial = 'T'
ORDER BY c.Population DESC
LIMIT 1","Name	Population
New York	8008278","Name	Population
New York	8008278",35.04,True,False,True,,
762,world_1,What is the most populace city that speaks English?,"SELECT T1.Name ,  T1.Population FROM city AS T1 JOIN countrylanguage AS T2 ON T1.CountryCode  =  T2.CountryCode WHERE T2.Language  =  ""English"" ORDER BY T1.Population DESC LIMIT 1","SELECT c.Name, c.Population
FROM city c
JOIN countrylanguage cl ON c.CountryCode = cl.CountryCode
WHERE cl.Language = 'English'
ORDER BY c.Population DESC
LIMIT 1","Name	Population
New York	8008278","Name	Population
New York	8008278",36.2,True,False,True,,
763,world_1,"Find the name, population and expected life length of asian country with the largest area?","SELECT Name ,  Population ,  LifeExpectancy FROM country WHERE Continent  =  ""Asia"" ORDER BY SurfaceArea DESC LIMIT 1","SELECT c.Name, c.Population, c.LifeExpectancy
FROM country c
WHERE c.Continent = 'Asia'
ORDER BY c.SurfaceArea DESC
LIMIT 1","Name	Population	LifeExpectancy
China	1277558000	71.4","Name	Population	LifeExpectancy
China	1277558000	71.4",34.49,True,False,True,,
764,world_1,"What are the name, population, and life expectancy of the largest Asian country by land?","SELECT Name ,  Population ,  LifeExpectancy FROM country WHERE Continent  =  ""Asia"" ORDER BY SurfaceArea DESC LIMIT 1","SELECT Name, Population, LifeExpectancy FROM country WHERE Continent = 'Asia' ORDER BY SurfaceArea DESC LIMIT 1","Name	Population	LifeExpectancy
China	1277558000	71.4","Name	Population	LifeExpectancy
China	1277558000	71.4",34.67,True,False,True,,
765,world_1,What is average life expectancy in the countries where English is not the official language?,"SELECT avg(LifeExpectancy) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"")","SELECT AVG(c.LifeExpectancy) AS average_life_expectancy
FROM country c
WHERE c.Code NOT IN (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'English' AND cl.IsOfficial = 'T'
)
AND c.LifeExpectancy IS NOT NULL
LIMIT 100",65.48270270270272,65.48270270270272,34.94,True,False,False,,
766,world_1,Give the mean life expectancy of countries in which English is not the official language.,"SELECT avg(LifeExpectancy) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"")","SELECT AVG(LifeExpectancy) 
FROM country 
WHERE Code NOT IN (
    SELECT CountryCode 
    FROM countrylanguage 
    WHERE Language = 'English' AND IsOfficial = 'T'
) 
AND LifeExpectancy IS NOT NULL",65.48270270270272,65.48270270270272,34.07,True,False,False,,
767,world_1,What is the total number of people living in the nations that do not use English?,"SELECT sum(Population) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"")","SELECT SUM(c.Population) AS total_population
FROM country c
WHERE c.Code NOT IN (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'English'
)
LIMIT 100",5451331150,5451331150,36.04,True,False,False,,
768,world_1,How many people live in countries that do not speak English?,"SELECT sum(Population) FROM country WHERE Name NOT IN (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"")","SELECT SUM(c.Population) AS TotalPopulation
FROM country c
WHERE c.Code NOT IN (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'English'
)
LIMIT 100",5451331150,5451331150,35.21,True,False,False,,
769,world_1,What is the official language spoken in the country whose head of state is Beatrix?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.HeadOfState  =  ""Beatrix"" AND T2.IsOfficial  =  ""T""","SELECT cl.Language
FROM countrylanguage cl
JOIN country c ON cl.CountryCode = c.Code
WHERE c.HeadOfState = 'Beatrix' AND cl.IsOfficial = 'T'
LIMIT 100","Language
Dutch
Dutch
Papiamento
Dutch","Language
Dutch
Dutch
Papiamento
Dutch",36.12,True,False,True,,
770,world_1,What is the official language used in the country the name of whose head of state is Beatrix.,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.HeadOfState  =  ""Beatrix"" AND T2.IsOfficial  =  ""T""","SELECT cl.Language
FROM countrylanguage cl
JOIN country c ON cl.CountryCode = c.Code
WHERE c.HeadOfState = 'Beatrix' AND cl.IsOfficial = 'T'
LIMIT 100","Language
Dutch
Dutch
Papiamento
Dutch","Language
Dutch
Dutch
Papiamento
Dutch",38.09,True,False,True,,
771,world_1,What is the total number of unique official languages spoken in the countries that are founded before 1930?,"SELECT count(DISTINCT T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE  IndepYear  <  1930 AND T2.IsOfficial  =  ""T""","SELECT COUNT(DISTINCT cl.Language) 
FROM countrylanguage cl 
JOIN country c ON cl.CountryCode = c.Code 
WHERE cl.IsOfficial = 'T' 
  AND c.IndepYear < 1930 
  AND c.IndepYear IS NOT NULL",40,40,36.5,True,False,False,,
772,world_1,"For the countries founded before 1930, what is the total number of distinct official languages?","SELECT count(DISTINCT T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE  IndepYear  <  1930 AND T2.IsOfficial  =  ""T""","SELECT COUNT(DISTINCT cl.Language) 
FROM country c 
JOIN countrylanguage cl ON c.Code = cl.CountryCode 
WHERE c.IndepYear < 1930 
  AND cl.IsOfficial = 'T'",40,40,35.64,True,False,False,,
773,world_1,What are the countries that have greater surface area than any country in Europe?,"SELECT Name FROM country WHERE SurfaceArea  >  (SELECT min(SurfaceArea) FROM country WHERE Continent  =  ""Europe"")","SELECT c.Name
FROM country c
WHERE c.SurfaceArea > (
    SELECT MAX(c2.SurfaceArea)
    FROM country c2
    WHERE c2.Continent = 'Europe'
)
LIMIT 100","Name
Aruba
Afghanistan
Angola
Anguilla
Albania
... (238 rows total)",(empty),34.42,False,False,False,多余的 LIMIT,
774,world_1,Which countries have greater area than that of any country in Europe?,"SELECT Name FROM country WHERE SurfaceArea  >  (SELECT min(SurfaceArea) FROM country WHERE Continent  =  ""Europe"")","SELECT c.Name
FROM country c
WHERE c.SurfaceArea > (
    SELECT MAX(c2.SurfaceArea)
    FROM country c2
    WHERE c2.Continent = 'Europe'
)
LIMIT 100","Name
Aruba
Afghanistan
Angola
Anguilla
Albania
... (238 rows total)",(empty),34.15,False,False,False,多余的 LIMIT,
775,world_1,What are the African countries that have a  population less than any country in Asia?,"SELECT Name FROM country WHERE Continent  =  ""Africa""  AND population  <  (SELECT max(population) FROM country WHERE Continent  =  ""Asia"")","SELECT c.Name
FROM country c
WHERE c.Continent = 'Africa'
  AND c.Population < (
    SELECT MIN(Population)
    FROM country
    WHERE Continent = 'Asia'
  )
LIMIT 100","Name
Angola
Burundi
Benin
Burkina Faso
Botswana
... (58 rows total)","Name
British Indian Ocean Territory
Mayotte
Saint Helena
Sao Tome and Principe
Seychelles",37.77,False,False,True,多余的 LIMIT,
776,world_1,Which African countries have a smaller population than that of any country in Asia?,"SELECT Name FROM country WHERE Continent  =  ""Africa""  AND population  <  (SELECT min(population) FROM country WHERE Continent  =  ""Asia"")","SELECT c1.Name
FROM country c1
WHERE c1.Continent = 'Africa'
  AND c1.Population < (
    SELECT MIN(c2.Population)
    FROM country c2
    WHERE c2.Continent = 'Asia'
  )
LIMIT 100","Name
British Indian Ocean Territory
Mayotte
Saint Helena
Sao Tome and Principe
Seychelles","Name
British Indian Ocean Territory
Mayotte
Saint Helena
Sao Tome and Principe
Seychelles",41.42,True,False,True,,
777,world_1,Which Asian countries have a population that is larger than any country in Africa?,"SELECT Name FROM country WHERE Continent  =  ""Asia""  AND population  >  (SELECT max(population) FROM country WHERE Continent  =  ""Africa"")","SELECT c.Name 
FROM country c 
WHERE c.Continent = 'Asia' 
  AND c.Population > (
    SELECT MAX(c2.Population) 
    FROM country c2 
    WHERE c2.Continent = 'Africa'
  )
LIMIT 100","Name
Bangladesh
China
Indonesia
India
Japan
... (6 rows total)","Name
Bangladesh
China
Indonesia
India
Japan
... (6 rows total)",51.18,True,False,True,,
778,world_1,What are the Asian countries which have a population larger than that of any country in Africa?,"SELECT Name FROM country WHERE Continent  =  ""Asia""  AND population  >  (SELECT min(population) FROM country WHERE Continent  =  ""Africa"")","SELECT c1.Name
FROM country c1
WHERE c1.Continent = 'Asia'
  AND c1.Population > (
    SELECT MAX(c2.Population)
    FROM country c2
    WHERE c2.Continent = 'Africa'
  )
LIMIT 100","Name
Afghanistan
United Arab Emirates
Armenia
Azerbaijan
Bangladesh
... (51 rows total)","Name
Bangladesh
China
Indonesia
India
Japan
... (6 rows total)",39.82,False,False,True,多余的 LIMIT,
779,world_1,What are the country codes for countries that do not speak English?,"SELECT CountryCode FROM countrylanguage EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""","SELECT DISTINCT c.Code
FROM country c
WHERE c.Code NOT IN (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'English'
)
LIMIT 100","CountryCode
AFG
AGO
ALB
AND
ARE
... (173 rows total)","Code
AFG
AGO
ALB
AND
ARE
... (100 rows total)",38.78,False,False,False,多余的 LIMIT,
780,world_1,Return the country codes for countries that do not speak English.,"SELECT CountryCode FROM countrylanguage EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""","SELECT DISTINCT c.Code
FROM country c
WHERE NOT EXISTS (
    SELECT 1
    FROM countrylanguage cl
    WHERE cl.CountryCode = c.Code
    AND cl.Language = 'English'
)
LIMIT 100","CountryCode
AFG
AGO
ALB
AND
ARE
... (173 rows total)","Code
AFG
AGO
ALB
AND
ARE
... (100 rows total)",36.65,False,False,False,多余的 LIMIT,
781,world_1,What are the country codes of countries where people use languages other than English?,"SELECT DISTINCT CountryCode FROM countrylanguage WHERE LANGUAGE != ""English""","SELECT DISTINCT CountryCode
FROM countrylanguage
WHERE Language != 'English'
LIMIT 100","CountryCode
ABW
AFG
AGO
ALB
AND
... (223 rows total)","CountryCode
ABW
AFG
AGO
ALB
AND
... (100 rows total)",36.91,False,False,True,多余的 LIMIT,
782,world_1,Give the country codes for countries in which people speak langauges that are not English.,"SELECT DISTINCT CountryCode FROM countrylanguage WHERE LANGUAGE != ""English""","SELECT DISTINCT c.Code
FROM country c
JOIN countrylanguage cl ON c.Code = cl.CountryCode
WHERE cl.Language != 'English'
LIMIT 100","CountryCode
ABW
AFG
AGO
ALB
AND
... (223 rows total)","Code
ABW
AFG
AGO
ALB
AND
... (100 rows total)",34.08,False,False,False,多余的 LIMIT,
783,world_1,What are the codes of the countries that do not speak English and whose government forms are not Republic?,"SELECT Code FROM country WHERE GovernmentForm != ""Republic"" EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""","SELECT DISTINCT c.Code
FROM country c
WHERE c.Code NOT IN (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'English'
)
AND c.GovernmentForm != 'Republic'
LIMIT 100","Code
AFG
AND
ARE
ARG
ATA
... (69 rows total)","Code
AFG
AND
ARE
ARG
ATA
... (69 rows total)",36.64,True,False,True,,
784,world_1,Return the codes of countries that do not speak English and do not have Republics for governments.,"SELECT Code FROM country WHERE GovernmentForm != ""Republic"" EXCEPT SELECT CountryCode FROM countrylanguage WHERE LANGUAGE  =  ""English""","SELECT DISTINCT c.Code
FROM country c
WHERE c.Code NOT IN (
    SELECT cl.CountryCode
    FROM countrylanguage cl
    WHERE cl.Language = 'English'
)
AND c.GovernmentForm NOT LIKE '%Republic%'
LIMIT 100","Code
AFG
AND
ARE
ARG
ATA
... (69 rows total)","Code
AFG
AND
ARE
ATA
ATF
... (49 rows total)",37.3,False,False,True,多余的 LIMIT,
785,world_1,Which cities are in European countries where English is not the official language?,SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),"SELECT c.Name AS CityName, co.Name AS CountryName
FROM city c
JOIN country co ON c.CountryCode = co.Code
WHERE co.Continent = 'Europe'
AND co.Code NOT IN (
    SELECT CountryCode
    FROM countrylanguage
    WHERE Language = 'English' AND IsOfficial = 'T'
)
LIMIT 100","Name
Amsterdam
Rotterdam
Haag
Utrecht
Eindhoven
... (753 rows total)","CityName	CountryName
Tirana	Albania
Andorra la Vella	Andorra
Wien	Austria
Graz	Austria
Linz	Austria
... (100 rows total)",40.01,False,False,False,多余的 LIMIT,
786,world_1,What are the names of cities in Europe for which English is not the official language?,SELECT DISTINCT T2.Name FROM country AS T1 JOIN city AS T2 ON T2.CountryCode  =  T1.Code WHERE T1.Continent  =  'Europe' AND T1.Name NOT IN (SELECT T3.Name FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code  =  T4.CountryCode WHERE T4.IsOfficial  =  'T' AND T4.Language  =  'English'),"SELECT DISTINCT city.Name
FROM city
JOIN country ON city.CountryCode = country.Code
LEFT JOIN countrylanguage ON country.Code = countrylanguage.CountryCode AND countrylanguage.Language = 'English' AND countrylanguage.IsOfficial = 'T'
WHERE country.Continent = 'Europe' AND countrylanguage.CountryCode IS NULL
LIMIT 100","Name
Amsterdam
Rotterdam
Haag
Utrecht
Eindhoven
... (753 rows total)","Name
Tirana
Andorra la Vella
Wien
Graz
Linz
... (100 rows total)",42.95,False,False,True,多余的 LIMIT,
787,world_1,Which unique cities are in Asian countries where Chinese is the official language ?,"select distinct t3.name from country as t1 join countrylanguage as t2 on t1.code  =  t2.countrycode join city as t3 on t1.code  =  t3.countrycode where t2.isofficial  =  't' and t2.language  =  'chinese' and t1.continent  =  ""asia""","SELECT DISTINCT city.Name
FROM city
JOIN country ON city.CountryCode = country.Code
JOIN countrylanguage ON country.Code = countrylanguage.CountryCode
WHERE country.Continent = 'Asia'
  AND countrylanguage.Language = 'Chinese'
  AND countrylanguage.IsOfficial = 'T'
LIMIT 100",(empty),"Name
Shanghai
Peking
Chongqing
Tianjin
Wuhan
... (100 rows total)",37.59,False,False,False,多余的 LIMIT,
788,world_1,Return the different names of cities that are in Asia and for which Chinese is the official language.,"SELECT DISTINCT T3.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode JOIN city AS T3 ON T1.Code  =  T3.CountryCode WHERE T2.IsOfficial  =  'T' AND T2.Language  =  'Chinese' AND T1.Continent  =  ""Asia""","SELECT DISTINCT city.Name
FROM city
JOIN country ON city.CountryCode = country.Code
JOIN countrylanguage ON country.Code = countrylanguage.CountryCode
WHERE country.Continent = 'Asia'
  AND countrylanguage.Language = 'Chinese'
  AND countrylanguage.IsOfficial = 'T'
LIMIT 100","Name
Shanghai
Peking
Chongqing
Tianjin
Wuhan
... (359 rows total)","Name
Shanghai
Peking
Chongqing
Tianjin
Wuhan
... (100 rows total)",56.32,False,False,True,多余的 LIMIT,
789,world_1,"What are the name, independence year, and surface area of the country with the smallest population?","SELECT Name ,  SurfaceArea ,  IndepYear FROM country ORDER BY Population LIMIT 1","SELECT Name, IndepYear, SurfaceArea FROM country ORDER BY Population ASC LIMIT 1","Name	SurfaceArea	IndepYear
Antarctica	13120000.0	None","Name	IndepYear	SurfaceArea
Antarctica	None	13120000.0",50.81,False,False,False,逻辑错误,
790,world_1,"Give the name, year of independence, and surface area of the country that has the lowest population.","SELECT Name ,  SurfaceArea ,  IndepYear FROM country ORDER BY Population LIMIT 1","SELECT Name, IndepYear, SurfaceArea FROM country WHERE Population = (SELECT MIN(Population) FROM country) LIMIT 100","Name	SurfaceArea	IndepYear
Antarctica	13120000.0	None","Name	IndepYear	SurfaceArea
Antarctica	None	13120000.0
French Southern territories	None	7780.0
Bouvet Island	None	59.0
Heard Island and McDonald Islands	None	359.0
British Indian Ocean Territory	None	78.0
... (7 rows total)",55.52,False,False,False,逻辑错误,
791,world_1,"What are the population, name and leader of the country with the largest area?","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1","SELECT c.Name, c.Population, c.HeadOfState FROM country c ORDER BY c.SurfaceArea DESC LIMIT 1","Name	Population	HeadOfState
Russian Federation	146934000	Vladimir Putin","Name	Population	HeadOfState
Russian Federation	146934000	Vladimir Putin",54.97,True,False,True,,
792,world_1,"Give the name, population, and head of state for the country that has the largest area.","SELECT Name ,  population ,  HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1","SELECT Name, Population, HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1","Name	Population	HeadOfState
Russian Federation	146934000	Vladimir Putin","Name	Population	HeadOfState
Russian Federation	146934000	Vladimir Putin",54.17,True,False,True,,
793,world_1,Return the country name and the numbers of languages spoken for each country that speaks at least 3 languages.,"SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2","SELECT c.Name, COUNT(cl.Language) AS languages_spoken
FROM country c
JOIN countrylanguage cl ON c.Code = cl.CountryCode
GROUP BY c.Code, c.Name
HAVING COUNT(cl.Language) >= 3
ORDER BY languages_spoken DESC
LIMIT 100","COUNT(T2.Language)	Name
5	Afghanistan
3	Albania
3	American Samoa
4	Andorra
9	Angola
... (149 rows total)","Name	languages_spoken
Canada	12
China	12
India	12
Russian Federation	12
United States	12
... (100 rows total)",56.48,False,False,False,多余的 LIMIT,
794,world_1,"What are the names of countries that speak more than 2 languages, as well as how many languages they speak?","SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2","SELECT c.Name, COUNT(cl.Language) AS language_count
FROM country c
JOIN countrylanguage cl ON c.Code = cl.CountryCode
GROUP BY c.Code, c.Name
HAVING COUNT(cl.Language) > 2
ORDER BY language_count DESC
LIMIT 100","COUNT(T2.Language)	Name
5	Afghanistan
3	Albania
3	American Samoa
4	Andorra
9	Angola
... (149 rows total)","Name	language_count
Canada	12
China	12
India	12
Russian Federation	12
United States	12
... (100 rows total)",56.31,False,False,False,多余的 LIMIT,
795,world_1,Find the number of cities in each district whose population is greater than the average population of cities?,"SELECT count(*) ,  District FROM city WHERE Population  >  (SELECT avg(Population) FROM city) GROUP BY District","SELECT 
    District,
    COUNT(*) AS city_count
FROM city
WHERE Population > (SELECT AVG(Population) FROM city)
GROUP BY District
ORDER BY city_count DESC
LIMIT 100","count(*)	District
1	Abidjan
1	Abu Dhabi
1	Adana
1	Addis Abeba
1	Aden
... (539 rows total)","District	city_count
São Paulo	13
Maharashtra	13
Uttar Pradesh	12
National Capital Reg	12
Liaoning	12
... (100 rows total)",58.5,False,False,False,多余的 LIMIT,
796,world_1,How many cities in each district have a population that is above the average population across all cities?,"SELECT count(*) ,  District FROM city WHERE Population  >  (SELECT avg(Population) FROM city) GROUP BY District","SELECT District, COUNT(*) AS city_count
FROM city
WHERE Population > (SELECT AVG(Population) FROM city)
GROUP BY District
ORDER BY city_count DESC
LIMIT 100","count(*)	District
1	Abidjan
1	Abu Dhabi
1	Adana
1	Addis Abeba
1	Aden
... (539 rows total)","District	city_count
São Paulo	13
Maharashtra	13
Uttar Pradesh	12
National Capital Reg	12
Liaoning	12
... (100 rows total)",59.79,False,False,False,多余的 LIMIT,
797,world_1,Find the government form name and total population for each government form whose average life expectancy is longer than 72.,"SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72","SELECT GovernmentForm, SUM(Population) AS total_population
FROM country
GROUP BY GovernmentForm
HAVING AVG(LifeExpectancy) > 72
LIMIT 100","sum(Population)	GovernmentForm
3947000	Commonwealth of the US
1972000	Constitutional Monarchy (Emirate)
82516000	Constitutional Monarchy, Federation
193050	Dependent Territory of the UK
2441000	Emirate Federation
... (17 rows total)","GovernmentForm	total_population
Commonwealth of the US	3947000
Constitutional Monarchy (Emirate)	1972000
Constitutional Monarchy, Federation	82516000
Dependent Territory of the UK	193050
Emirate Federation	2441000
... (17 rows total)",58.45,False,False,False,多余的 LIMIT,
798,world_1,What are the different government forms and what is the total population of each for government forms that have an average life expectancy greater than 72?,"SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72","SELECT 
    c.GovernmentForm,
    SUM(c.Population) AS TotalPopulation
FROM country c
GROUP BY c.GovernmentForm
HAVING AVG(c.LifeExpectancy) > 72
ORDER BY TotalPopulation DESC
LIMIT 100","sum(Population)	GovernmentForm
3947000	Commonwealth of the US
1972000	Constitutional Monarchy (Emirate)
82516000	Constitutional Monarchy, Federation
193050	Dependent Territory of the UK
2441000	Emirate Federation
... (17 rows total)","GovernmentForm	TotalPopulation
Socialistic Republic	115072000
Constitutional Monarchy, Federation	82516000
Special Administrative Region of China	7255000
Federation	7160400
Socialistic State	5605000
... (17 rows total)",56.75,False,False,False,多余的 LIMIT,
799,world_1,Find the average life expectancy and total population for each continent where the average life expectancy is shorter than 72?,"SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT 
    Continent,
    AVG(LifeExpectancy) AS avg_life_expectancy,
    SUM(Population) AS total_population
FROM country
GROUP BY Continent
HAVING AVG(LifeExpectancy) < 72
LIMIT 100","sum(Population)	avg(LifeExpectancy)	Continent
784475000	52.571929824561394	Africa
3705025700	67.44117647058825	Asia
30401150	69.715	Oceania
345780000	70.94615384615386	South America","Continent	avg_life_expectancy	total_population
Africa	52.571929824561394	784475000
Asia	67.44117647058825	3705025700
Oceania	69.715	30401150
South America	70.94615384615386	345780000",53.69,False,False,False,多余的 LIMIT,
800,world_1,"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?","SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT 
    Continent,
    SUM(Population) AS total_population,
    AVG(LifeExpectancy) AS average_life_expectancy
FROM country
GROUP BY Continent
HAVING AVG(LifeExpectancy) < 72
LIMIT 100","sum(Population)	avg(LifeExpectancy)	Continent
784475000	52.571929824561394	Africa
3705025700	67.44117647058825	Asia
30401150	69.715	Oceania
345780000	70.94615384615386	South America","Continent	total_population	average_life_expectancy
Africa	784475000	52.571929824561394
Asia	3705025700	67.44117647058825
Oceania	30401150	69.715
South America	345780000	70.94615384615386",54.74,False,False,False,多余的 LIMIT,
801,world_1,What are the names and areas of countries with the top 5 largest area?,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","SELECT Name, SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","Name	SurfaceArea
Russian Federation	17075400.0
Antarctica	13120000.0
Canada	9970610.0
China	9572900.0
United States	9363520.0","Name	SurfaceArea
Russian Federation	17075400.0
Antarctica	13120000.0
Canada	9970610.0
China	9572900.0
United States	9363520.0",52.93,True,False,True,,
802,world_1,Return the names and surface areas of the 5 largest countries.,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","SELECT Name, SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","Name	SurfaceArea
Russian Federation	17075400.0
Antarctica	13120000.0
Canada	9970610.0
China	9572900.0
United States	9363520.0","Name	SurfaceArea
Russian Federation	17075400.0
Antarctica	13120000.0
Canada	9970610.0
China	9572900.0
United States	9363520.0",54.09,True,False,True,,
803,world_1,What are names of countries with the top 3 largest population?,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,"Name
China
India
United States","Name
China
India
United States",53.58,True,True,True,,
804,world_1,Return the names of the 3 most populated countries.,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,"Name
China
India
United States","Name
China
India
United States",53.73,True,True,True,,
805,world_1,What are the names of the nations with the 3 lowest populations?,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,"Name
Antarctica
French Southern territories
Bouvet Island","Name
Antarctica
French Southern territories
Bouvet Island",52.01,True,True,True,,
806,world_1,Return the names of the 3 countries with the fewest people.,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,"Name
Antarctica
French Southern territories
Bouvet Island","Name
Antarctica
French Southern territories
Bouvet Island",52.32,True,True,True,,
807,world_1,how many countries are in Asia?,"SELECT count(*) FROM country WHERE continent  =  ""Asia""",SELECT COUNT(*) FROM country WHERE Continent = 'Asia',51,51,53.48,True,False,False,,
